#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-11-19T10:04:47 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)
#INFO	-ref=VIZ5bf28a86b23b
#INFO	-out.max=9999
#INFO	queryParameters=11
#-oc.form=dec
#-out.max=9999
#-out.add=_RAJ,_DEJ
#-order=I
#-nav=cat:J/A+A/618/A93&tab:{J/A+A/618/A93/table1}&tab:{J/A+A/618/A93/members}&key:source=J/A+A/618/A93&HTTPPRM:&&-ref=VIZ5bf28a86b23b&-out.max=9999&-out.form=HTML Table&-out.add=_RAJ,_DEJ&-order=I&-oc.form=dec&Cluster=NGC_2168&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=5&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/618/A93
#Cluster=NGC_2168
#

#RESOURCE=yCat_36180093
#Name: J/A+A/618/A93
#Title: Gaia DR2 open clusters in the Milky Way (Cantat-Gaudin+, 2018)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_618_A93_table1:
#Name: J/A+A/618/A93/table1
#Title: Summary of mean parameters for the OCs characterised in this study
#Column	_RAJ2000	(F9.5)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F9.5)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Cluster	(a17)	Cluster name (cluster)	[ucd=meta.id.parent]
#Column	RAJ2000	(F7.3)	[] Mean right ascension of members (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F7.3)	Mean declination of members (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F7.3)	Mean Galactic longitude of members (l)	[ucd=pos.galactic.lon]
#Column	GLAT	(F7.3)	Mean Galactic latitude of members (b)	[ucd=pos.galactic.lat]
#Column	r50	(F6.3)	Radius containing half the members (r50)	[ucd=phys.angSize;src]
#Column	Nstars	(I4)	Number of members (probability over 0.5) (nbstars)	[ucd=meta.number]
#Column	pmRA	(F7.3)	Mean proper motion along RA of members (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F7.3)	Mean proper motion along DE of members(pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	plx	(F6.3)	Mean parallax of members (par)	[ucd=pos.parallax.trig]
#Column	dmode	(F7.1)	Most likely distance (dmode)	[ucd=pos.distance]
#Column	dmode+01	(F6.1)	Distance if +0.1mas added to parallax (dmodePLUS01)	[ucd=pos.distance]
#Column	dmode-01	(F7.1)	? Distance if -0.1mas added to parallax null if mean parallax under 0.1mas (dmodeMINUS01)	[ucd=pos.distance]
#Column	X	(F8.1)	X coordinate in Galactic coordinates (X)	[ucd=pos.cartesian.x;pos.galactic]
#Column	Y	(F8.1)	Y coordinate in Galactic coordinates (Y)	[ucd=pos.cartesian.y;pos.galactic]
#Column	Z	(F7.1)	Z coordinate in Galactic coordinates (Z)	[ucd=pos.cartesian.z;pos.galactic]
#Column	Rgc	(F7.1)	Distance from Galactic centre assuming the Sun is at 8340pc (Rgc)	[ucd=pos.distance]
#Column	SimbadName	(a25)	Simbad column added by the CDS	[ucd=meta.id]
_RAJ2000	_DEJ2000	Cluster	RAJ2000	DEJ2000	GLON	GLAT	r50	Nstars	pmRA	pmDE	plx	dmode	dmode+01	dmode-01	X	Y	Z	Rgc	SimbadName
deg	deg	 	deg	deg	deg	deg	deg	 	mas/yr	mas/yr	mas	pc	pc	pc	pc	pc	pc	pc
---------	---------	-----------------	-------	-------	-------	-------	------	----	-------	-------	------	-------	------	-------	--------	--------	-------	-------	-------------------------
092.27200	+24.33600	NGC_2168         	092.272	+24.336	186.609	  2.230	 0.319	1325	  2.308	 -2.905	 1.131	  862.4	 793.9	  943.7	  -856.0	   -99.2	   33.6	 9196.5	NGC 2168

#Table	J_A_A_618_A93_members:
#Name: J/A+A/618/A93/members
#Title: Membership probabilities of all individual stars
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	RA_ICRS	(F15.11)	[] Gaia DR2 right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Gaia DR2 declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source_id (source_id)	[ucd=meta.id;meta.main]
#Column	GLON	(F14.10)	[] Gaia DR2 Galactic longitude (l)	[ucd=pos.galactic.lon]
#Column	GLAT	(F14.10)	Gaia DR2 Galactic latitude (b)	[ucd=pos.galactic.lat]
#Column	plx	(F10.4)	Gaia DR2 parallax (parallax)	[ucd=pos.parallax.trig]
#Column	pmRA	(F9.3)	Gaia DR2 proper motion along RA (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Gaia DR2 proper motion along DE (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	o_Gmag	(I3)	Gaia DR2 number of G observations (phot_g_n_obs)	[ucd=meta.number]
#Column	Gmag	(F9.6)	Gaia DR2 mean G magnitude (phot_g_mean_mag)	[ucd=phot.mag;em.opt.V]
#Column	BP-RP	(F9.6)	? Gaia DR2 BP minus RP colour null if missing in DR2 (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	PMemb	(F4.1)	Membership probability (proba)	[ucd=stat.fit.goodness]
#Column	Cluster	(a17)	Corresponding cluster (cluster)	[ucd=meta.id.parent]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
deg	deg	deg	deg	 	deg	deg	mas	mas/yr	mas/yr	 	mag	mag	 	 	deg	deg
_RAJ2000	_DEJ2000	RA_ICRS	DE_ICRS	Source	GLON	GLAT	plx	pmRA	pmDE	o_Gmag	Gmag	BP-RP	PMemb	Cluster	_RA.icrs	_DE.icrs
092.2810211845239	+23.5402950515742	092.28102985876	+23.54028106713	3425383826135631744	187.3103323857	  1.8526147141	    1.0157	    1.847	   -3.248	 93	14.148622	 0.910235	 0.6	NGC_2168         	092.28102118452	+23.54029505157
091.7953581339082	+23.6066529620343	091.79537815535	+23.60664020898	3425374166752449408	187.0363133787	  1.4955211349	    1.0262	    4.261	   -2.962	131	15.939532	 1.254165	 0.2	NGC_2168         	091.79535813391	+23.60665296203
091.6381904461901	+23.4498579199643	091.63819775815	+23.44984409052	3425370524622355456	187.1031243911	  1.2933022416	    0.9689	    1.558	   -3.212	144	17.896261	 1.813963	 0.3	NGC_2168         	091.63819044619	+23.44985791996
092.0137440960703	+23.4607577898897	092.01375425293	+23.46074403364	3425379428088827392	187.2611782556	  1.5996531858	    1.2901	    2.164	   -3.195	130	12.840438	 0.643292	 0.8	NGC_2168         	092.01374409607	+23.46075778989
091.8750732210624	+23.5320021168896	091.87508396573	+23.53198766314	3425369841721835136	187.1371022241	  1.5230694869	    1.2149	    2.288	   -3.357	134	15.379951	 1.142144	 0.9	NGC_2168         	091.87507322106	+23.53200211689
091.8698442640973	+23.2370303648184	091.86985676542	+23.23701750843	3425349569476681088	187.3926428391	  1.3755187678	    1.1709	    2.668	   -2.986	141	14.471643	 0.918562	 0.9	NGC_2168         	091.86984426410	+23.23703036482
092.4144791889863	+23.5387794409441	092.41448946927	+23.53876646400	3425338260827412352	187.3708074477	  1.9590080585	    1.1386	    2.189	   -3.014	109	17.982580	 2.066425	 0.6	NGC_2168         	092.41447918899	+23.53877944094
091.9970478515357	+23.4277412240996	091.99705954496	+23.42772909535	3425379221930408064	187.2826231009	  1.5702414123	    1.1283	    2.492	   -2.817	161	14.002378	 0.830155	 1.0	NGC_2168         	091.99704785154	+23.42774122410
092.4759754621189	+23.6204974252118	092.47598673095	+23.62048183049	3425339257260667264	187.3264072585	  2.0478065393	    1.1860	    2.398	   -3.622	129	17.347378	 1.661739	 0.3	NGC_2168         	092.47597546212	+23.62049742521
091.7860486785496	+23.5849122737086	091.78605885439	+23.58490011482	3425373380774894720	187.0511591855	  1.4774846178	    1.0521	    2.166	   -2.824	131	15.514565	 1.157711	 1.0	NGC_2168         	091.78604867855	+23.58491227371
091.6950757713844	+23.5565699828064	091.69508504321	+23.55655977864	3425373720078908288	187.0353262944	  1.3908504649	    1.0670	    1.974	   -2.370	129	17.968650	 1.925621	 0.6	NGC_2168         	091.69507577138	+23.55656998281
092.3186029657779	+23.4217589367063	092.31861316187	+23.42174791879	3425329400310083840	187.4308198011	  1.8254835833	    1.0112	    2.173	   -2.559	103	16.366770	 1.401923	 0.8	NGC_2168         	092.31860296578	+23.42175893671
091.9333134060309	+23.4725406875941	091.93332385013	+23.47252829190	3425356918162465280	187.2150472021	  1.5408687350	    1.2004	    2.225	   -2.879	146	12.760192	 0.549736	 1.0	NGC_2168         	091.93331340603	+23.47254068759
091.7629130792691	+23.3442804104128	091.76292649104	+23.34426740333	3425365851694445056	187.2511236074	  1.3418645054	    1.1626	    2.860	   -3.021	153	13.226038	 0.692658	 0.6	NGC_2168         	091.76291307927	+23.34428041041
092.5928779297933	+23.4442731360505	092.59289136108	+23.44426708244	3425333317320163456	187.5325962126	  2.0567668416	    1.1795	    2.862	   -1.406	169	17.704298	 2.001978	 0.1	NGC_2168         	092.59287792979	+23.44427313605
091.7451768721016	+23.4592187962187	091.74518363544	+23.45921345733	3425367878920065536	187.1427544694	  1.3835839965	    1.0436	    1.441	   -1.240	157	17.857536	 1.651844	 0.1	NGC_2168         	091.74517687210	+23.45921879622
091.8389231014512	+23.3901220542254	091.83892960794	+23.39010976617	3425354719140123904	187.2450068241	  1.4251225964	    0.9662	    1.387	   -2.854	149	16.874645	 1.503887	 0.5	NGC_2168         	091.83892310145	+23.39012205423
092.4653099884509	+23.6365787360730	092.46532025760	+23.63656696899	3425339325980152064	187.3075913387	  2.0470057659	    1.1072	    2.185	   -2.733	140	14.363522	 0.945166	 1.0	NGC_2168         	092.46530998845	+23.63657873607
091.4917795835179	+23.3354905061699	091.49178490098	+23.33547934617	3425363004134046464	187.1374141094	  1.1202080217	    0.9860	    1.134	   -2.592	149	17.178091	 1.603395	 0.1	NGC_2168         	091.49177958352	+23.33549050617
092.0836873737237	+23.4164181848130	092.08369760694	+23.41640637898	3425376095194592256	187.3311015774	  1.6342726955	    1.0723	    2.181	   -2.742	133	14.947097	 0.988470	 0.9	NGC_2168         	092.08368737372	+23.41641818481
091.5807879772927	+23.3856332125633	091.58079006474	+23.38562384798	3425364064991512832	187.1335186001	  1.2159978852	    1.1668	    0.445	   -2.175	144	17.840736	 2.023933	 0.1	NGC_2168         	091.58078797729	+23.38563321256
092.0049803632954	+23.5057290786533	092.00498537303	+23.50571471532	3425380660742821888	187.2179358998	  1.6144388264	    1.1719	    1.067	   -3.336	140	17.837660	 1.993807	 0.2	NGC_2168         	092.00498036330	+23.50572907865
091.8827539579291	+23.1815651671444	091.88275908659	+23.18155548395	3425342594449803136	187.4468920641	  1.3589251223	    1.0457	    1.095	   -2.249	128	14.289836	 0.848719	 0.1	NGC_2168         	091.88275395793	+23.18156516714
091.4371969680296	+23.3115057475815	091.43721187674	+23.31149294286	3425362759321392256	187.1338671859	  1.0647631061	    1.0812	    3.180	   -2.974	129	17.521246	 1.725359	 0.3	NGC_2168         	091.43719696803	+23.31150574758
092.1747269046795	+23.3826909606064	092.17473577027	+23.38267680394	3425375231903038976	187.4011174610	  1.6910208594	    1.1019	    1.890	   -3.288	116	13.212440	 0.665815	 0.8	NGC_2168         	092.17472690468	+23.38269096061
092.0285843079510	+23.5401424885440	092.02859656552	+23.54013090660	3425381042996506240	187.1983347166	  1.6500655534	    1.1476	    2.610	   -2.690	152	14.741558	 0.967698	 1.0	NGC_2168         	092.02858430795	+23.54014248854
092.1148670855968	+23.5377038497197	092.11487710750	+23.53769102347	3425381592752299520	187.2388326565	  1.7180674919	    0.9900	    2.134	   -2.979	125	17.020010	 1.829817	 0.4	NGC_2168         	092.11486708560	+23.53770384972
